,Difference (|)
1246,-31.848490140138782
1247,-32.8055570772036
1248,-29.161428537699887
1249,-34.27602102537209
1250,-38.733729190924784
1251,-29.116264779599696
1252,-29.241092163832985
1253,-27.974661977469413
1254,-34.60563943694253
1255,-27.386321029616983
1256,-39.95236627170058
1257,-38.468253941007774
1258,-34.909271129274295
1259,-30.192529749637714
1260,-35.971565175866914
1261,-24.918754158070612
1262,-41.018477371038024
1263,-37.378394481183975
1264,-48.156675323059126
1265,-40.50589927313718
1266,-35.54340497890247
1267,-39.37799479663669
1268,-41.02882563862403
1269,-34.49132230860988
1270,-37.88335500950358
1271,-36.221059163094054
1272,-43.93907598626556
1273,-41.08977938303675
1274,-32.928599208983066
1275,-29.93043355928699
1276,-34.57095206936724
1277,-45.03168736689354
1278,-26.323577711406546
1279,-37.64665820450545
1280,-35.15333485274361
1281,-37.39601991420872
1282,-33.93545646878436
1283,-36.21995024142333
1284,-30.009912140162566
1285,-26.694504767682982
1286,-40.41609994469927
1287,-40.54918994057138
1288,-29.46101384321655
1289,-35.689065211378825
1290,-30.439820779292216
1291,-23.51520262939379
1292,-37.6656040273325
1293,-41.19402783042655
1294,-32.10853584644351
1295,-30.680640804501365
1296,-42.58059980738409
1297,-37.32146936606919
1298,-43.60865315474134
1299,-32.5272725491403
1300,-25.794055439356956
1301,-32.499619500666
1302,-30.65802155834676
1303,-30.393877169898605
1304,-32.50080145777797
1305,-26.142967838160853
1306,-27.78861104829533
1307,-46.26140914047452
1308,-32.86340719319566
1309,-32.26647536344913
1310,-36.54048752560558
1311,-35.45589708458503
1312,-32.64246526105791
1313,-20.052350779727416
1314,-40.36171246653223
1315,-40.41607858245761
1316,-21.903472519440122
1317,-23.518548751058894
1318,-33.864695243135095
1319,-26.281544503202134
1320,-34.444574788491856
1321,-30.93348747562024
1322,-42.94226867611511
1323,-31.777610931473887
1324,-42.64679673666489
1325,-35.64495070532403
1326,-32.79309985929658
1327,-35.20518327793439
1328,-30.720328174285164
1329,-34.04659027586518
1330,-23.411290717443187
1331,-45.27190131479882
1332,-24.43207143062366
1333,-23.859147047492446
1334,-34.526666207858426
1335,-34.39504917366866
1336,-39.66015103408234
1337,-24.222192240783947
1338,-28.809388506475848
1339,-32.73235756973764
1340,-29.386174342540354
1341,-34.30336382912223
1342,-37.02771697898522
1343,-29.05683178655234
1344,-36.492129244661875
1345,-37.88878378979165
1346,-47.42144572514406
1347,-35.02570414590029
1348,-24.008191735575444
1349,-44.41476972719093
1350,-29.905989387764794
1351,-34.63630082522835
1352,-35.144500881281125
1353,-22.563076402127265
1354,-34.6753557700778
1355,-39.71161906231739
1356,-39.953843830600896
1357,-39.60096427269358
1358,-38.92578248389701
1359,-30.329575575023014
1360,-33.49170535580499
1361,-27.419428078090103
1362,-38.161117471784145
1363,-42.71295931727835
1364,-26.075446282269812
1365,-31.099354231685243
1366,-38.624738574289225
1367,-31.877392573354197
1368,-30.084196253198467
1369,-41.44743573863459
1370,-43.94934348893331
1371,-26.37561988655443
1372,-27.652003775617263
1373,-30.71279637623194
1374,-34.54916507519431
1375,-30.693332375459484
1376,-39.32317815873746
1377,-36.237378711228615
1378,-43.49456290585242
1379,-25.786227412861695
1380,-34.296844614258134
1381,-27.89616702692914
1382,-35.71175072096967
1383,-32.69217643198294
1384,-34.7044443818358
1385,-32.63711016502184
1386,-27.327229173230535
1387,-31.421691793810613
1388,-22.700890068675616
1389,-22.077900578952413
1390,-35.3149734497413
1391,-30.78669097202461
1392,-31.88917603962469
1393,-33.90332782456731
1394,-33.131904780795765
1395,-35.12155880044383
1396,-34.01511610538189
1397,-37.97402174958739
1398,-36.562382547040464
1399,-20.085062314270534
1400,-25.64770069824401
1401,-34.145070629208725
1402,-30.076745286590672
1403,-22.85885039721075
1404,-26.284485634362976
1405,-37.006645894200076
1406,-29.629792278375426
1407,-29.185612648975713
1408,-21.608883501032118
1409,-35.5582798975655
1410,-29.26530910023541
1411,-23.35802019604603
1412,-36.99938206117583
1413,-29.530215150030443
1414,-29.305195924323
1415,-32.46229751448648
1416,-32.22135552480213
1417,-31.83834427724131
1418,-33.23999365609807
1419,-43.746873011874186
1420,-38.69014538925785
1421,-33.17101561439101
1422,-36.786806055836784
1423,-35.781136258569866
1424,-24.826539478516686
1425,-34.07180883395801
1426,-33.680694216481356
1427,-37.854547116914375
1428,-26.593569629595393
1429,-41.1820054147321
1430,-38.02996156269994
1431,-25.647711244693628
1432,-41.811294623887974
1433,-28.445424996234983
1434,-38.227562388227774
1435,-32.03153194785085
1436,-23.514533654797635
1437,-45.25655875640651
1438,-36.358761714199126
1439,-32.87775416394453
1440,-33.72073904802739
1441,-19.474537054880184
1442,-38.44471987475996
1443,-26.040885139906422
1444,-37.514932744119214
1445,-30.664464979128294
1446,-37.74678184163719
1447,-29.213653176769437
1448,-44.10916095176868
1449,-39.9310013422749
1450,-36.147994269657445
1451,-40.28080953582626
1452,-31.152108999413503
1453,-30.81381980292817
1454,-30.722575799324236
1455,-34.436846476618605
1456,-26.46109609802545
1457,-37.222063400458154
1458,-39.568430052108205
1459,-31.212011457443875
1460,-40.480937574416906
1461,-33.642387035465156
1462,-34.058899008072665
1463,-28.980904325762292
1464,-32.21884303017966
1465,-34.97863599678723
1466,-29.44505227601567
1467,-35.54014206689559
1468,-24.865303590861483
1469,-37.752601666563315
1470,-39.34551713036654
1471,-28.43874476171612
1472,-37.376067847019925
1473,-36.33360968303837
1474,-44.48875983052161
1475,-27.8574010833262
1476,-35.78287385123594
1477,-28.925873549167694
1478,-40.94262215209165
1479,-29.363831308948548
1480,-36.92425076771241
1481,-35.11790191261808
1482,-31.160099730945937
1483,-29.85518467788304
1484,-39.9142756912745
1485,-33.6692372138759
1486,-36.95609058559749
1487,-35.29099842211305
1488,-33.37833582544334
1489,-38.35102130399926
1490,-40.61165255043493
1491,-24.601909964812076
1492,-33.750457681434156
1493,-35.613534850957954
1494,-30.357178082936148
1495,-46.06513971464509
1496,-30.027642346118977
1497,-42.355006294787586
1498,-43.05097678139207
1499,-28.892063529820312
1500,-30.229686385404598
1501,-38.37959875602726
1502,-37.58403900556441
1503,-43.59789090330493
1504,-31.589271363345397
1505,-26.842012756059002
1506,-23.04039198560859
1507,-28.999505231608975
1508,-48.5599014497024
1509,-26.678032620334292
1510,-34.67160548101957
1511,-40.033370311471
1512,-37.16509461888912
1513,-30.859683428111673
1514,-33.22158145398738
1515,-25.4019972608386
1516,-36.9700975337977
1517,-34.48134955481564
1518,-30.782738379411388
1519,-27.367018724673233
1520,-37.832909441472935
1521,-45.312353070089785
1522,-31.71007985663415
1523,-31.423880938824407
1524,-34.083163537606794
1525,-27.16600799104371
1526,-31.57531135925588
1527,-32.4132003626578
1528,-22.600812558977214
1529,-31.485373574429232
1530,-26.160152163343152
1531,-20.691654493248286
1532,-22.82020282458674
1533,-29.818446775900235
1534,-25.06623108448487
1535,-42.54338950120022
1536,-36.17407399728125
1537,-37.76374595260808
1538,-34.90361416860866
1539,-31.052852064460062
1540,-24.171172694420896
1541,-21.429810376582534
1542,-23.0117618479412
1543,-26.27722993369592
1544,-26.038249791993987
1545,-38.528047021856544
1546,-38.94243939502389
1547,-36.47289398430489
1548,-40.462875593991804
1549,-19.493413002090968
1550,-27.799636219899625
1551,-32.156749999053865
1552,-20.239550446785707
1553,-41.96415795370606
1554,-33.3855767242745
1555,-19.02596698241613
1556,-32.84614718351623
1557,-29.94886899897481
1558,-40.82039557946078
1559,-40.24392126296458
1560,-37.92522513123361
1561,-28.461270521663607
1562,-39.854604620740645
1563,-45.60577484119378
1564,-29.613277624660324
1565,-20.459993480275728
1566,-29.696604404917043
1567,-35.424757040060555
1568,-29.289733505376937
1569,-39.4528501862205
1570,-38.0137727564163
1571,-37.943069353085825
1572,-29.54312612128278
1573,-26.341546992454063
1574,-30.240391691938836
1575,-37.408521350078466
1576,-37.977567931465416
1577,-24.58466248662542
1578,-35.530923705701866
1579,-38.2215936030462
1580,-35.97105442032452
1581,-35.289087076983826
1582,-37.0463899448313
1583,-30.32231378771501
1584,-23.745310119813972
1585,-29.332696746968306
1586,-29.208366522934902
1587,-30.7826670259902
1588,-23.843916666747543
1589,-39.0854616285536
1590,-28.944879075163655
1591,-29.459864043519413
1592,-37.56412048498128
1593,-31.149505176882425
1594,-27.929233876642993
1595,-35.638620499248646
1596,-29.519622420830448
1597,-23.95711325903582
1598,-29.585019981682336
1599,-28.422821070529015
1600,-24.615201758834132
1601,-22.7415205833096
1602,-31.150455028725357
1603,-42.258323357648564
1604,-20.2034646980537
1605,-33.03900632197004
1606,-28.98912693375822
1607,-44.64349108317239
1608,-35.335600638664914
1609,-22.658211097884607
1610,-27.228324090338667
1611,-29.626747847677148
1612,-36.7514135402326
1613,-31.173951024665456
1614,-36.37104672231337
1615,-21.344523442875794
1616,-28.139538338575075
1617,-23.79392006956674
1618,-23.918429144723167
1619,-19.863249439431854
1620,-25.087210264984193
1621,-29.870611138443984
1622,-23.78947077708414
1623,-23.347568003749288
1624,-24.836848610830227
1625,-36.01184846153359
1626,-33.09465153423067
1627,-30.71540033491261
1628,-26.087073903023757
1629,-34.13810722006925
1630,-24.706370468436393
1631,-25.23595440950679
1632,-27.492635498369516
1633,-23.259375271244476
1634,-23.70369002429915
1635,-21.69105984277036
1636,-23.71008160804106
1637,-33.51137806758168
1638,-42.569637986279446
1639,-26.05012879747441
1640,-31.29650341784283
1641,-37.053599763526385
1642,-40.129664625262365
1643,-36.018846632415965
1644,-23.65691237861172
1645,-28.2126283810843
1646,-25.718673592664928
1647,-24.82975232106551
1648,-34.88019298487454
1649,-31.67319947565048
1650,-28.521675752285134
1651,-36.237692861681325
1652,-32.34791631981472
1653,-28.0365178687508
1654,-27.953945437553426
1655,-30.620233545022327
1656,-27.52584389324177
1657,-22.81933666521558
1658,-27.86440522936669
1659,-29.286100010889463
1660,-41.35192776143178
1661,-27.122265754745055
1662,-29.13375398472319
1663,-23.3690571804568
1664,-40.84798296579442
1665,-36.13535546663494
1666,-26.882405505926442
1667,-28.107352433106133
1668,-37.52130200462189
1669,-26.321328777967306
1670,-36.13131219949132
1671,-32.036222492788305
1672,-36.13173735092731
1673,-27.055730266151773
1674,-25.30732920727033
1675,-34.14603450973667
1676,-24.921175196166015
1677,-22.45479971791491
1678,-32.012633833491826
1679,-21.747107176375188
1680,-28.35160542968578
1681,-34.54155959872712
1682,-25.10833381312847
1683,-38.04825734442672
1684,-28.264634995357234
1685,-30.531666724193148
1686,-40.40710561544098
1687,-37.801998221139485
1688,-42.67803803416698
1689,-42.584644027459824
1690,-29.25129721727233
1691,-40.42041411664865
1692,-23.445151007025757
1693,-28.63385116089298
1694,-31.18063568019257
1695,-22.039437078753938
1696,-31.412992024022877
1697,-26.037834172833136
1698,-24.268790221033097
1699,-33.425388473666175
1700,-30.1138651001019
1701,-24.5766714470068
1702,-23.82219203670768
1703,-21.118898350900686
1704,-25.40288734929489
1705,-27.882649142495232
1706,-35.702883547391615
1707,-25.260458050181796
1708,-31.02752213146139
1709,-28.565110135972787
1710,-29.8056410087138
1711,-36.413835942061354
1712,-29.132207051460153
1713,-25.28357885377599
1714,-35.83003206698576
1715,-32.01087067435052
1716,-16.77728831268207
1717,-27.83696887440083
1718,-37.59085420626834
1719,-24.635712368558437
1720,-32.78138743894596
1721,-29.460778981699395
1722,-16.46478432270342
1723,-28.212315090517265
1724,-28.71230804763678
1725,-27.794372875150465
1726,-25.061451011576032
1727,-26.827246287729107
1728,-29.03368214069128
1729,-27.060415235599866
1730,-31.859177652695752
1731,-27.342051564887075
1732,-30.402368698287052
1733,-26.548787444532454
1734,-28.642461292229793
1735,-19.426904514536254
1736,-34.86628664713206
1737,-45.415908611362816
1738,-30.218274684836548
1739,-21.77167808820198
1740,-28.436662415688627
1741,-37.4921629140204
1742,-25.458253773806042
1743,-31.81601336299897
1744,-32.13642967849223
1745,-22.091288789164988
1746,-40.06863604062872
1747,-24.208675738485066
1748,-25.814729961122293
1749,-34.06109597155689
1750,-27.74004271893566
1751,-25.06086216385681
1752,-33.011001900802256
1753,-46.7823957127525
1754,-31.51193948119766
1755,-29.33798002986304
1756,-24.81397770698013
1757,-31.78201703470387
1758,-37.163256599406914
1759,-33.28881853530572
1760,-22.060247072825973
1761,-27.939599554649032
1762,-29.392217195493675
1763,-39.259181590628344
1764,-47.566111354727475
1765,-24.457081085002173
1766,-24.273547925892913
1767,-32.521715741096614
1768,-24.508639077863325
1769,-30.0672627208045
1770,-34.315639850787555
1771,-32.19301235117378
1772,-40.628519714760245
1773,-23.939698145367913
1774,-26.860168781855357
1775,-22.243215699811177
1776,-31.108097876794307
1777,-29.241898291335506
1778,-32.79952899049651
1779,-25.60882796813917
1780,-30.589488163280034
1781,-41.02364114602919
1782,-26.307690602261385
1783,-47.234809791352674
1784,-38.96754163730735
1785,-30.069245343721068
1786,-27.670613424378224
1787,-35.08388468203699
1788,-29.23615224914041
1789,-26.915369863505983
1790,-30.81230898614384
1791,-27.805945306512754
1792,-34.27438938098335
1793,-33.19021126786041
1794,-38.74275081657784
1795,-30.60664437480651
1796,-35.051785557920645
1797,-40.72889697001842
1798,-30.61596794595834
1799,-40.013775640448536
1800,-27.848742456046473
1801,-39.91134490757656
1802,-36.43951479882927
1803,-31.1277089977615
1804,-34.59397278718342
1805,-38.39983400311646
1806,-39.163392515842126
1807,-31.711931991443645
1808,-36.129893848779695
1809,-33.173660791512766
1810,-27.363115883443268
1811,-30.203674314240885
1812,-23.337762842555005
1813,-23.890005676822977
1814,-28.67961263148399
1815,-28.842207572978786
1816,-25.878477666426335
1817,-25.7142139752374
1818,-36.432105025999505
1819,-24.5823461070851
