,Global (|)
1146,67.19037933541581
1147,77.66180339716213
1148,69.42038708101063
1149,71.1746445894757
1150,74.76090737026969
1151,72.83021690456846
1152,75.62851256840588
1153,64.17805213839723
1154,70.29492679802968
1155,89.18902707321689
1156,73.3222202157018
1157,63.650806690813226
1158,70.41188821860608
1159,69.57153378366202
1160,64.37233731835343
1161,62.28090588607989
1162,71.88269128735513
1163,70.44876074951993
1164,73.43096493905503
1165,69.96032243729395
1166,70.59081508863959
1167,63.26705986616875
1168,75.23728264783576
1169,67.29799803199914
1170,81.84197729112029
1171,58.084801853189546
1172,73.37482384366756
1173,75.04795565315484
1174,71.21347427760772
1175,75.12433312605563
1176,66.77372693400224
1177,71.42818232049271
1178,68.8689888608759
1179,68.59113059015942
1180,63.48877164738023
1181,75.46619381596088
1182,73.56086736948545
1183,83.95374432025007
1184,79.8873468851073
1185,68.54371273496909
1186,69.18006899236859
1187,74.63161329567997
1188,67.25362234972546
1189,74.37353164724739
1190,75.15004576094887
1191,72.56166645026846
1192,74.50678953723124
1193,62.22562671749184
1194,68.65013780428541
1195,61.70825802958586
1196,63.50935839140898
1197,67.51176779406036
1198,59.35605895379917
1199,66.33083616536916
1200,62.54213235516164
1201,70.4460443956611
1202,67.93579086873254
1203,73.80464457182472
1204,63.40329575246634
1205,70.1943647672008
1206,63.72216040649842
1207,65.68218983029566
1208,70.5428663209763
1209,69.70955941309438
1210,65.8946156869386
1211,76.04405613561187
1212,78.47353020002912
1213,74.2207947869533
1214,69.98696318344302
1215,75.67136525067177
1216,79.20317030838397
1217,62.60247478633671
1218,68.7823521929563
1219,68.52962051069906
1220,67.9204137969
1221,73.30469737716254
1222,63.496394197795944
1223,63.211852135475354
1224,71.30936700793823
1225,73.61844909293607
1226,76.88852976951219
1227,76.21158867378534
1228,70.26977221515627
1229,69.33899380178369
1230,59.87467790998312
1231,71.33383948589537
1232,73.77089831046263
1233,75.53019139376792
1234,76.01310569182961
1235,71.14022709394091
1236,62.624943744276266
1237,72.88309491592743
1238,69.30125806417003
1239,72.20358125119397
1240,57.8903858328705
1241,71.08137936091754
1242,69.6319361411409
1243,75.71577797303092
1244,74.42073246478482
1245,67.35120411527583
1246,73.28693992026078
1247,66.54798622097675
1248,65.82101988810501
1249,67.04004023324711
1250,65.6483294259056
1251,69.28991658777812
1252,75.86512450107998
1253,68.34134741117809
1254,62.44676280603913
1255,67.82287371483437
1256,71.30434142264912
1257,74.50884223298087
1258,69.69295145439742
1259,66.51701663878325
1260,70.35010934979358
1261,79.16714560146015
1262,70.73240435593677
1263,67.9403442013424
1264,77.34147906499095
1265,62.594149959246714
1266,74.52615434562638
1267,70.78115618772641
1268,66.10342645806479
1269,60.573247229264425
1270,66.7485218952773
1271,79.26518861797025
1272,71.56088766449419
1273,78.6240681984611
1274,65.00779998320857
1275,71.7141399248794
1276,60.06086829575181
1277,70.62788934040108
1278,68.9583346974354
1279,78.09062479885407
1280,68.7047454187286
1281,68.82027674000797
1282,72.1216238089349
1283,74.30273559556106
1284,63.387026286906526
1285,72.24464163452431
1286,63.786962748658894
1287,70.50619819970312
1288,70.45151917990535
1289,63.20639890920407
1290,67.5679051954529
