,Local (|)
664,214.7511793439013
665,215.89785260448866
666,213.6788262685874
667,215.73829297234684
668,217.42190825787574
669,212.13153057957942
670,203.96621044474387
671,219.52331421045656
672,201.3814851198136
673,212.66851733957225
674,222.19584860252792
675,207.2203725842858
676,229.91118570483619
677,225.1843495162809
678,225.9614485701109
679,221.7890312909987
680,222.33748612071258
681,235.17328820109597
682,217.52722789648007
683,214.47609661172328
684,197.99719798677313
685,219.30806959784803
686,221.29027957102434
687,233.43739554915018
688,194.75122093791109
689,220.79007385119638
690,230.92553690174756
691,222.27118448838377
692,216.10327631438008
693,208.26675887321096
694,222.3129797383932
695,205.42811039136936
696,209.9647039912846
697,215.9390664960853
698,213.26281211774554
699,252.77763135259647
700,235.48731942958491
701,214.1679790428597
702,258.1806695704285
703,214.35476304621844
704,211.69636905237863
705,235.93353403433957
706,225.09335100658726
707,199.8395464339895
708,210.8967362527431
709,221.32814886461526
710,229.0204958378852
711,220.6091710977327
712,217.43107248039803
713,220.31979617120928
714,207.03533902320277
715,237.3534964578927
716,230.4804865179488
717,206.8405905129673
718,225.22121989516634
719,238.0988950230194
720,240.46047918476452
721,206.89105238114374
722,236.23164864034152
723,223.65328707025574
724,218.02631853903293
725,223.2041713122146
726,208.7998234526148
727,227.7371636089298
728,236.67008728333965
729,215.24234809983676
730,229.12363840669923
731,230.38581313023147
732,220.09152426892305
733,221.60911529346419
734,214.60909722165746
735,239.02249254049963
736,240.4871798226234
737,200.71872674534572
738,227.31219891200152
739,225.6996951624537
740,226.5950761803979
741,235.45947334297662
742,224.71172205654517
743,212.29636697650102
744,221.46994511485988
745,208.27134170440033
746,229.68429196207876
747,215.18769190714127
748,243.48567238656767
749,214.2763862764703
750,226.7617254753856
751,228.35631433309524
752,239.25854077108843
753,226.5132130934866
754,257.3329049627784
755,229.5971678737852
756,232.23853868775996
757,224.29881063529973
758,216.2472485860347
759,231.5208774857811
760,211.5287935483492
761,230.93424904909753
762,229.0510515166114
763,224.96491116862296
764,228.3064175665742
765,213.71031737109016
766,241.89414141619292
767,252.69547282397707
768,210.14839162438668
769,224.09828391658513
770,239.90157043474395
771,213.25318783253587
772,222.94471278429373
773,241.85023747660065
774,223.63680097200006
775,244.82443244825586
776,247.86730570717717
777,231.18707021955657
778,226.09419982460085
779,221.31842338629303
780,224.19497521588988
781,247.0617911053129
782,239.05273363213874
783,243.85641918662523
784,237.13913769140706
785,250.44331043959744
786,217.42647842218352
787,231.2918936310182
788,214.8708752594861
789,221.239931962727
790,228.0775770653859
791,230.69826493160494
792,244.533804227357
793,223.11292599230296
794,220.06200987342962
795,248.66604878341278
796,248.61018923464331
797,236.79312269577522
798,236.07849955439235
799,216.58576626550843
800,209.4300008882784
801,211.8706577305909
802,246.6645835944542
803,238.7694705100498
804,254.3545402590221
805,229.69688703500358
806,234.28986831642516
807,234.43699021261693
808,220.24445866672863
809,238.65990136191124
810,235.70887099580278
811,224.11497811301524
812,223.64153423953147
813,226.86687719499474
814,235.22655604536325
815,241.1922698162367
816,248.35655739817042
817,234.35455647171264
818,238.44349129954537
819,241.36558212673472
820,245.7144214713462
821,242.78658421283652
822,227.3441448680212
823,221.01185184095516
824,244.63369758807477
825,225.38643731538383
826,242.15414586713158
827,231.03738581223757
828,216.02062084791197
829,232.61323019480452
830,246.6056073606453
831,234.39187464878495
832,221.6986901723051
833,246.57827564618717
834,256.6288257167635
835,251.85239443394374
836,249.1179263718532
837,230.85575323191873
838,230.16284816040175
839,222.70408146414175
840,246.7880726801074
841,221.24967553595917
842,225.79413730557584
843,222.36607448407156
844,217.52693732439892
845,237.80549638445885
846,240.33276341965467
847,234.5267169624214
848,224.38798233949828
849,216.59918134087653
850,231.51025717055958
851,231.93553359818372
852,232.40040969521934
853,227.57960716060853
854,220.50890503779326
855,246.9679760614013
856,253.1767493619825
857,246.0632463070938
858,248.11579839680513
859,229.68734541111976
860,224.77829443768636
861,229.3282027741886
862,221.3649529063522
863,220.46303406937122
864,240.2666407491722
865,236.67666199304685
866,217.9482915605062
867,241.28312277741043
868,249.72932761866213
869,256.90127307510545
870,234.80797664289528
871,229.59113452454304
872,249.78600496453396
873,237.27048410618062
874,240.24350498692823
875,237.16076844040364
876,236.2763292574261
877,242.55381611108294
878,228.1943992317477
879,259.43894006371426
880,235.2726747908005
881,233.70972325046498
882,218.91208137648422
883,252.27904702207772
884,236.00708382215447
885,239.47625101338863
886,246.56953942381986
887,231.9940638013433
888,255.46304070771808
889,255.7471089286038
890,254.6700530326356
891,240.67326729535932
892,251.0142798484543
893,253.32984817561618
894,224.6002609837708
895,245.69403328973166
896,241.61943993737717
897,237.36626328542042
898,233.03705701910764
899,241.82395220913855
900,229.77564795094054
901,239.29856016180534
902,254.23104378376573
903,256.28320747317355
904,228.28733013910895
905,231.26978066560793
906,248.04172766045437
907,238.88449971737296
908,251.3437955383781
909,229.65614531132812
910,244.89234609801636
911,238.3817979933179
912,249.52931547108525
913,218.82302482768375
914,250.28248159088565
915,246.02625876350402
916,227.5231271706957
917,227.9678689330449
918,234.73170822092223
919,232.17321260166233
920,236.9277133876594
921,251.97202885607786
922,232.49016166597147
923,237.31882326926055
924,252.3863569787658
925,225.80254421442046
926,245.7664293869245
927,249.90065395166064
928,263.648066719282
929,219.73193287189332
930,229.39410266539446
931,239.81107083710415
