,Local (|)
1123,255.84641372246725
1124,236.93802005548264
1125,247.4509283381636
1126,268.15827613229783
1127,242.5630397611382
1128,262.26173935207385
1129,243.9094145852026
1130,253.03262506064314
1131,245.19866068845573
1132,257.65023851937343
1133,250.72647026460734
1134,246.49729431711478
1135,253.27670035305977
1136,251.9964310990151
1137,267.4072216002181
1138,261.4717055801838
1139,241.4025980643738
1140,258.28616313592534
1141,256.14430053787567
1142,252.4905365434912
1143,253.97954640344142
1144,269.2791101789963
1145,261.4175632608463
1146,249.53186951760918
1147,258.4998650624228
1148,260.2037863165654
1149,244.64104181738196
1150,266.6050580068786
1151,251.48779046322713
1152,258.57156738635206
1153,263.0831459612475
1154,257.34521803971325
1155,267.91250614548795
1156,259.11890633344746
1157,263.266399628259
1158,244.79892155372923
1159,253.6993843155709
1160,245.28858948776426
1161,238.4735756091135
1162,265.2171276491322
1163,266.18636106916904
1164,262.7376982982617
1165,269.88230335393416
1166,277.4443500754904
1167,232.5923515501139
1168,236.81690651909358
1169,248.8816435034512
1170,240.95323293754953
1171,271.37558048601807
1172,277.8713312009643
1173,264.64925196307007
1174,261.3139846944663
1175,250.2776009579451
1176,256.0548560736664
1177,273.92170368873127
1178,247.605368318322
1179,245.55429821533107
1180,262.66764335794585
1181,274.4728984456465
1182,249.98737410997114
1183,271.87465816958496
1184,270.8804775692026
1185,255.09881567553504
1186,273.88068775568547
1187,248.7273810544091
1188,252.03133691892438
1189,284.8576610217415
1190,263.6735811351999
1191,270.4272729107271
1192,267.722502151085
1193,246.31159696131581
1194,274.5283083987971
1195,258.6220470849262
1196,259.5595652200006
1197,252.40735253378114
1198,253.58164094009194
1199,272.4701817544305
1200,243.52442807425695
1201,247.6270143322131
1202,249.42126572926554
1203,249.86311219610658
1204,227.50737519307438
1205,273.7521592970102
1206,269.0508182778406
1207,249.69360703623502
1208,270.4557731470309
1209,247.32151880327402
1210,263.2284130750426
1211,274.63575143760886
1212,261.91240639695724
1213,267.66579487887094
1214,271.8282448542811
1215,281.8764628679791
1216,268.84143645868454
1217,245.98216155907815
1218,255.3581040606882
1219,271.3940018919852
1220,258.23365827431013
1221,267.9129048155901
1222,253.43527709539003
1223,266.9568252885372
1224,241.40483565273286
1225,267.1927532709782
1226,253.56988870771139
