,Global (+)
1295,32.45123419958403
1296,31.879818683193783
1297,31.766595586013885
1298,38.1566315510705
1299,33.062742256206825
1300,36.495768972612964
1301,37.63082017277553
1302,36.38250804309299
1303,30.25782424765835
1304,33.56760967480727
1305,32.27245201854053
1306,35.0769536941254
1307,32.40166176375582
1308,33.11810424516719
1309,36.370857951478065
1310,36.59947382000877
1311,31.59862085619549
1312,35.71588819230057
1313,32.26412536759872
1314,36.75352718554909
1315,32.712868723756316
1316,38.577632831632855
1317,30.347526695360703
1318,35.91245703526168
1319,35.45633142432787
1320,33.786882969799535
1321,31.120401192672976
1322,34.688273619398096
1323,32.07611812169255
1324,35.923086658227625
1325,34.584779988666995
1326,39.35966232282392
1327,37.91593554083985
1328,37.903225876028465
1329,35.50622157006711
1330,32.91252141295991
1331,36.95316930983835
1332,39.30965578342205
1333,36.168094192026956
1334,26.922810414432156
1335,41.707509262789294
1336,33.35009375721582
1337,36.75618109623088
1338,31.11490272272862
1339,36.780854777979336
1340,35.738947327349784
1341,32.9177112702251
1342,38.00874406407808
1343,37.907955378898954
1344,35.16051133313342
1345,32.913383453920986
1346,34.159004894493116
1347,33.034849176042165
1348,30.84359758622275
1349,29.68824770163111
1350,33.00380715042936
1351,33.19941093170528
1352,34.92715948268189
1353,31.255534247056357
1354,32.82585673605679
1355,30.913139858083465
1356,31.2373966401363
1357,35.61101805192094
1358,34.83782142207102
1359,28.572546258691467
