,Local (+)
1242,258.8831167924011
1243,270.1275752473447
1244,259.84327961329603
1245,263.1428395410659
1246,262.48531236949054
1247,282.7146022499482
1248,260.62737143524805
1249,278.797601844098
1250,265.2220467604334
1251,285.6763245841003
1252,297.44762501664906
1253,251.63628409347191
1254,259.86198930734804
1255,267.1264826398183
1256,266.8020679034032
1257,249.40715575026564
1258,281.0812248609966
1259,254.43315401504677
1260,257.50496043737036
1261,255.37322412215732
1262,292.5861380564698
1263,283.19190076530634
1264,266.10714825216456
1265,274.9177980819277
1266,283.2578789089219
1267,277.98389169765625
1268,294.7182062476851
1269,254.24355720165985
1270,263.73149008887873
1271,282.26319372472335
1272,280.0221049112035
1273,284.88361712891896
1274,289.6681507971652
1275,265.63146468452396
1276,256.5178388683166
1277,262.0344829603163
1278,280.2712262378358
1279,271.5936262827335
1280,262.8048816910421
1281,274.5968423205471
1282,280.8225910794002
1283,255.55053354447855
1284,273.9867723585529
1285,263.3141311777235
1286,271.09383667024224
1287,270.12254614426166
1288,271.1778806703543
1289,270.76459159132156
1290,283.18866988821446
1291,268.1447262192801
1292,276.81275079159656
1293,267.1164628365205
1294,286.73089788427524
1295,264.7825365515869
1296,277.6380283192639
1297,251.32979582764668
1298,271.5729612133689
1299,275.8162587982439
1300,268.2239733891373
1301,261.38788163871334
1302,261.7563543018684
1303,283.85094808945956
1304,251.10472237157924
1305,258.4860826857241
1306,285.5640851279
1307,278.4666196366523
1308,278.87109935189
1309,285.58090117959887
1310,282.74644462285556
1311,276.28498483614527
1312,286.36572326329895
1313,262.8504161333455
1314,285.3164876676097
1315,251.54789786376514
1316,280.4378512838954
1317,280.4069027210205
1318,264.8678269417704
1319,266.4463370515593
1320,280.26878342647166
1321,269.33183778973876
1322,271.71884281886446
1323,254.39209735294133
1324,296.5032746372084
1325,282.5670536459517
1326,280.97503598518443
1327,270.2624680880323
1328,275.3711367744547
1329,265.23313715301856
1330,291.974540683768
1331,291.8936528457726
1332,277.3824474647341
1333,238.59174777779364
1334,254.5803679785501
1335,278.3856967180816
1336,289.2252785467149
1337,262.85488763307904
1338,285.00715381292355
1339,266.3312207304608
1340,255.84175999330336
1341,262.9927514614265
1342,267.0353397288478
1343,242.85263231160633
1344,279.19587352124177
1345,268.7902620990106
1346,268.91776509142244
1347,279.8254439168819
1348,254.58141494732752
1349,284.7098648427613
1350,276.58117204615456
1351,302.28599385094213
1352,269.9373933185241
1353,278.1562550450725
1354,267.09448012066275
1355,285.81342191342236
1356,269.1714533890661
1357,255.98778920933327
1358,280.21544196326056
1359,252.40261484708952
1360,276.6856691134979
1361,291.11430769141083
1362,276.6213698456844
