,Difference (+)
15245,6.247905125743618
15246,5.1999061789355405
15247,6.6459319290784595
15248,265.74195734842533
15249,9.264808826611366
15250,14.9180542961928
15251,8.106760472415827
15252,13.423051110442225
15253,17.473219093253636
15254,22.257738012034473
15255,15.420010311360693
15256,14.38728825560818
15257,58.61695984300772
15258,14.397918243814413
15259,16.43312176104785
15260,46.464950747301174
15261,10.498449687905032
15262,11.597097857348535
15263,28.71844350812714
15264,10.345387051065032
15265,21.98373625888204
15266,10.698426883267024
15267,6.163077924584775
15268,8.651148783955726
15269,29.194947661126516
15270,16.035344929974205
15271,19.127339273395858
15272,14.440627926430798
15273,21.00672187318423
15274,32.860717520985844
15275,14.987452453720692
15276,797.756718381768
15277,400.1458536432458
15278,19.940547889807288
15279,6.598879260754101
15280,16.23257306086368
15281,34.251568423043224
15282,26.432112525253746
15283,8.644355963947307
15284,198.07146318091054
15285,19.5030573934628
15286,5.845667684055594
15287,7.672194377277863
15288,59.9195070362093
15289,41.93493270311389
15290,9.214188513491733
15291,10.112535223643105
15292,5.23126354563102
15293,62.33450232165504
15294,8.025166870555655
15295,285.24961371905124
15296,12.029086955921962
15297,6.498529197484443
15298,4.792997996222183
15299,69.13092147625647
15300,7.855046882597631
15301,8.153507951837405
15302,244.37676370833802
15303,8.478749519385538
15304,22.87834561534995
15305,391.10949478951653
15306,11.760920804688874
15307,4.609045017260952
15308,76.63165900477924
15309,23.876799421503623
15310,4.383847895539078
15311,64.11669588769941
15312,15.319512571910357
15313,63.477150910912314
15314,10.486239727572666
15315,25.025113561943
15316,6.5389654367908685
15317,224.9640201206823
15318,7.728641934372087
15319,31.693814534803796
15320,28.78967319109122
15321,11.717234928113802
15322,39.56156218598338
15323,5.90502936508861
15324,67.91165076693648
15325,33.95226343642162
15326,7.365698771775397
15327,8.928950878154156
15328,13.738079357474227
15329,5.4698087707404035
15330,10.341504786202375
15331,14.50601351198464
15332,19.576077261595852
15333,34.58321538605596
15334,13.462528761049773
15335,1826.3819792391378
15336,21.1291853283294
15337,1075.3196979697002
15338,232.11053482671028
15339,10.663587911549055
15340,7.072968017410765
15341,6.062746239735809
15342,7.033036242977063
15343,4.416764025772462
15344,53.59027696301035
15345,273.93889921436556
15346,50.27390266518999
15347,129.59163122727713
15348,12.458220587000001
15349,33.728143998299
15350,29.114314696519322
15351,18.509824099247588
15352,8.836337072122344
15353,19.923733010175088
15354,51.82720741386347
15355,18.02614651194412
15356,11.752949304544185
15357,16.2922863992726
15358,32.526807870623735
15359,15.892393042841112
15360,7.212625381849341
15361,7.12889456153808
15362,11.371310579889613
15363,21.567320747163368
15364,4.63124566912516
15365,7.588679244605196
15366,36.82559932159069
15367,17.46429047932232
15368,29.568351645427427
15369,71.5904282617364
15370,6.639917521372463
15371,5.097317407910092
15372,7.540055395813951
15373,12.319739988268822
15374,14.2166844963726
15375,153.48319903273077
15376,7.40129203920311
15377,5.151354128485861
15378,8.719750955135572
15379,12.340057505968444
15380,27.174982933289844
15381,4.97277748498297
15382,12.914246856213738
15383,62.63545041902028
15384,118.29731025175685
15385,598.3448543068637
15386,5.842459562237298
15387,144.65181125265835
15388,76.45229409396114
15389,22.952481996732097
15390,8.40873727829132
15391,5.982132831203898
15392,334.9815060234479
15393,16.29652170500149
15394,14.879895621575654
15395,17.870277714826496
15396,581.2604243913134
15397,6.389783337170532
15398,14.834458395784333
15399,10.46859848259188
15400,10.048945526437532
15401,204.90674519751508
15402,108.72582458231919
15403,28.022669400322574
15404,27.520871727655805
15405,7.151559940102668
15406,12.026869911671524
15407,6.945445628192723
15408,7.861488822327947
15409,22.769023947627144
15410,28.712661272532753
15411,1808.3510513518092
15412,12.911795111405524
15413,16.674741625063437
15414,13.770581396461695
15415,13.411137588039862
15416,11.962412473187152
15417,7.0018864874226825
15418,10.1388526363005
15419,30.61540506327529
15420,233.87901108448085
15421,28.47069633100463
15422,18.189388470313766
15423,26.051232101496062
15424,5.863875140669702
15425,245.24831747892244
15426,7.86833914888425
15427,12.190706070537797
15428,232.970258936356
15429,17.714588651563304
15430,60.831368127739054
15431,817.4455974633016
15432,13.180135782468632
15433,71.74656789008888
15434,7.894536201539491
15435,31.486926569913198
15436,5.881951915912135
15437,85.49747489420592
15438,26.33174113162214
15439,12.612801583262735
15440,14.859197643697089
15441,9.805227002098595
15442,214.7381264491741
15443,5.610185382385558
15444,13.284763161018137
15445,101.04243020473307
15446,65.1017108565459
15447,7.530818419662142
15448,5.3477802863562385
15449,136.48605462646555
15450,46.82151627264647
15451,14.46564133582196
15452,15.654188880102192
15453,157.66656669073026
15454,6.882044937783863
15455,39.721527169387315
15456,7.317057678771661
15457,5.13295076854975
15458,848.7878697670524
15459,43.47452017326569
15460,24.98793720535533
15461,40.98314491018558
15462,22.4781512612385
15463,9.704893524072165
15464,257.50235447188726
15465,9.330882930079195
15466,23.543215033491286
15467,14.208289503752148
15468,9.357961668900732
15469,15.352761951615651
15470,5.504128653325213
15471,6.508123860092802
15472,8.616811614379872
15473,27.485969269249438
15474,24.114593535430174
15475,21.9117896082315
15476,20.334951301363713
15477,26.222817753157823
15478,96.28563613487884
15479,8.192069145146782
15480,6.844316615730619
15481,112.15556829814044
15482,11.199006777308185
15483,6.374414767558524
15484,9.521523828238688
15485,10.832333297892708
15486,41.33772053129302
15487,70.6861667046174
15488,10.050988007689458
15489,31.79706244205085
15490,41.01995628063013
15491,111.4636169989095
15492,22.988477837774877
15493,19.59146890432411
15494,36.14969529156579
15495,12.849749692316529
15496,160.3336328568259
15497,6.035844645914587
15498,45.84579509644833
15499,30.411239975132496
15500,14.313068300468823
15501,6.91734073941878
15502,41.080765127209546
15503,10.600019687990878
15504,153.4805589261109
15505,67.79912072192637
15506,6.012652132492227
15507,7.070466420479
15508,212.75908631072073
15509,16.212530898165276
15510,41.84818513399715
15511,46.555167625463376
15512,5.477693001902609
15513,107.95302306856128
15514,16.97117605249119
15515,15.900891573893134
15516,14.614419865625024
15517,114.00584869288937
15518,323.9960658821559
15519,41.3760737579752
15520,19.595338783719264
15521,690.5332099175042
15522,22.875037051406064
15523,35.39894256710618
15524,23.770783961322536
15525,30.629973139188795
15526,28.44368596207225
15527,12.112972263556605
15528,8.171802555604177
15529,122.34854235748652
15530,5.909278408647149
15531,31.448650088014574
15532,19.86825572194588
15533,34.35769460862409
15534,56.30673776872486
15535,19.689828190241002
15536,8.936858019553716
15537,14.210381300484169
15538,21.471411903219334
15539,26.536425482394538
15540,12.624459115775037
15541,16.868445020773546
15542,329.79880209988386
15543,37.62613436917042
15544,11.802407671690474
15545,9.89907115383696
15546,5.365832496928868
15547,15.686187566165959
15548,31.92365329192685
15549,28.096406282482185
15550,16.306822726497714
15551,7.783023616879951
15552,44.338519867609165
15553,9.60661378137501
15554,55.93587664687415
15555,17.850056314140357
15556,21.70422942674058
15557,91.87672552850684
15558,11.29061110747188
15559,17.260908402079504
15560,27.082052549155186
15561,11.60520157559111
15562,12.360427720559004
15563,31.676692059421026
15564,9.487180950654965
15565,225.58198526674755
15566,22.184574899189347
15567,59.93194076081478
15568,134.1737191259064
15569,8.067849639327946
15570,22.70075833181188
15571,173.78620990452967
15572,1747.5460684485677
15573,43.84854570448349
15574,3610.48059048479
15575,64.9104421510738
15576,855.8277623896604
15577,5.876048027346119
15578,131.04253752507861
15579,10.302752984322002
15580,6.34681212082786
15581,218.43406631209572
15582,35.42611644728227
15583,5.407339735596905
15584,21.1324457737639
15585,13.17213596074736
15586,13.938099843339431
15587,77.28553796403857
15588,9.458370158789599
15589,7.4582419700052665
15590,35.143333848941964
15591,8.619680236252153
15592,95.39481746632674
15593,5.0161611687744125
15594,8.744294754035417
15595,21.078869198084366
15596,801.5872893506081
15597,10.937203130649712
15598,13.84686068683061
15599,39.231665287489506
15600,57.08451329418093
15601,8.6872279627756
15602,81.62096977991726
15603,29.866464395230345
15604,416.15066085650574
15605,6650.805851419928
15606,10.88637702690054
15607,7.79714949914795
15608,5.940030009194167
15609,8.179849340523447
15610,102.10299994561747
15611,46.73220453766026
15612,20.4026588789638
15613,8.184263864342894
15614,27.347918769316422
15615,80.99977942180918
15616,9.350486432016204
15617,22.150722332977512
15618,17.88596458222877
15619,31.84168901263898
15620,74.49525985691163
15621,5.367691226227611
15622,42.41972425893022
15623,36.38557014097823
15624,14.301291124341677
15625,38.91648887716293
15626,42.786568896709646
15627,8.011537987538842
15628,98.23323118032856
15629,2584.2291103647804
15630,12.839571860811349
15631,9.554165382015086
15632,30.617229305700707
15633,47.6476206055528
15634,32.33500489115728
15635,54.63808063847487
15636,9.045047696326652
15637,26.855636900726907
15638,4.833770203334324
15639,12.092145473932893
15640,73.23364112399462
15641,7.13873406294101
15642,37.581271313890404
15643,75.53972569559802
15644,14.80302372964712
15645,6.178021019043983
15646,11.878360388482536
15647,13.740964953061043
15648,12.527714948791704
15649,25.90783461475845
15650,50.01095814541789
15651,8.659909075336797
15652,487.98006627544817
15653,296.1423674881098
15654,34.91046291939802
15655,8.956265797326004
15656,100.99283618324688
15657,391.7196019769939
15658,1205.4683311071772
15659,144.7337803991195
15660,87.24066391050994
15661,83.76658518222564
15662,15.639259844823236
15663,12.683933197712564
15664,74.10767261210383
15665,29.933237709231328
15666,6.850105448773034
15667,225.80432610838
15668,93.4578734427051
15669,474.54134090501293
15670,45.968638714691515
15671,11.783399413153504
15672,42.721724862384086
15673,32.51479096737232
15674,56.062181589592385
15675,67.70676089286407
15676,113.7987718432421
15677,6.297818150893627
15678,9.001771154929791
15679,47.21593925221811
15680,12.790632053317646
15681,263.5600725747665
15682,9.701842993833205
15683,9.83794733984214
15684,7.26137143577647
15685,98.50983511579118
15686,136.408320496639
15687,8.792442437743206
15688,129.35969971808893
15689,10.560042383054776
15690,40.34162757596
15691,14.558437982156212
15692,67.15379057582327
15693,802.7388188849313
15694,10.271644080749155
15695,23.42103521933583
15696,59.10259444627087
15697,43.03552957541439
15698,9.917746984400797
15699,5.038284014663439
15700,4.910540431427606
15701,9.966593693457378
15702,517.4559985548569
15703,9.208890612120278
15704,28.431766164991966
15705,32.296470612350696
15706,29.50449156843974
15707,18.047956956767106
15708,2755.952351689563
15709,197.08824436612875
15710,10.944678094650904
15711,10.61367010052329
15712,17.802529915287256
15713,15.175183054409558
15714,9.869484761430307
15715,6.663065193522857
15716,210.429246879637
15717,2827.541175382159
15718,14.394548211534033
15719,7.894207016147159
15720,14.07182484242423
15721,79.80395286756155
15722,248.7858686807685
15723,54.82554972146271
15724,14.297567880797219
15725,44.09584771750526
15726,21.101583213117816
15727,407.5150167952469
15728,55.14655905582119
15729,171.87042338160882
15730,7.608849579333802
15731,6.864449700012902
15732,38.95360708065751
15733,8.202887519988721
15734,15.002779570721495
15735,11.95674279071472
15736,7.408392135077393
15737,53.54767103308177
15738,11.57096031984363
15739,9.863198746051173
15740,284.2714487703949
15741,6.192530007029544
15742,110.76228571639905
15743,19.064860607585185
15744,15.283166755404164
15745,206.40883986486787
15746,28.722153475163722
15747,27.149080118817192
15748,29.58151651322765
15749,18.91711409628
15750,73.48857522252516
15751,11.576598495783117
15752,247.50039289263663
15753,15.155344082710776
15754,184.54700929087898
15755,86.69389913711326
15756,51.54963201509993
15757,6.298985839477962
15758,39.64324025124496
15759,149.57444081153682
15760,19.37046556146837
15761,9.039176629228841
15762,35.44204828926421
15763,21.18790554079748
15764,11.142445815738737
15765,6.12746741133806
15766,4.938025525740047
15767,34.60649679626249
15768,21.738726436893824
15769,8.735021869974185
15770,11.041767247446561
15771,23.22632207425165
15772,110.56932338381128
15773,64.5542961144249
15774,8.40680718169014
15775,8.637511659325167
15776,1104.72601362882
15777,7.950114115741278
15778,48.739955400813294
15779,41.69235974240462
15780,12.774094890162367
15781,8.55802159234934
15782,6.710936934156689
15783,4.523201336079339
15784,43.682536482895955
15785,11.48871349977764
15786,11.655187567251199
15787,7.54341963274778
15788,429.91622745834144
15789,6.752442533384755
15790,11.67300327502612
15791,266.4887749745553
15792,74.7171176499344
15793,8.237149232558368
15794,12.936937134726794
15795,6.596371722391623
15796,3933.375774246293
15797,80.86990550559526
15798,7.633311132448661
15799,12.614736650238212
15800,136.0474415657544
15801,6.273252379347965
15802,6.479978898445462
15803,5.7553665896109285
15804,296.855733467901
15805,7.777767046380846
15806,67.42005086278323
15807,11.735392077384212
15808,83.38867187133394
15809,12.581402905282689
15810,24.477540470993016
15811,462.97137624082774
15812,5.499767187691438
15813,24.198344759287455
15814,13.244144730182628
15815,6.036104921535985
15816,18.203577621658642
15817,9.186241684218553
15818,18.247624344108523
15819,8.326815672192579
15820,38.30232516557031
15821,14.726291845146518
15822,12.148266589364365
15823,196.84667890331622
15824,12.554333574446874
15825,5.09107258505244
15826,25.676107654177578
15827,40.85766075625359
15828,134.66974921313607
15829,278.2621935346291
15830,19.003669809014973
15831,18.691741593041368
15832,1882.7968304357744
15833,23.47744057903579
15834,55.041827025035104
15835,10.107305722185854
15836,43.34086072991453
15837,33.692871007771686
15838,11.231575974850742
15839,14.77454637079302
15840,34.381384049331054
15841,21.507934559258043
15842,23.981287936043287
15843,28.0983711953289
15844,95.22483405227543
15845,7.584916875823304
15846,28.663319798809326
15847,30.703186520637406
15848,18.955715746711537
15849,4.553940995697583
15850,43.51261058461298
15851,28.212295191564596
15852,6.46523920031792
15853,9.30276674018484
15854,1288.6433156300347
15855,27.602800373811448
15856,6.2061578415081255
15857,17.756431213811844
15858,5.37309608685904
15859,11.542452338272184
15860,245.9279586820833
15861,6.205644583808034
15862,5.574109304430569
15863,6.878741309528547
15864,7.3140114990593075
15865,42.19235221752067
15866,9.372231846295694
15867,26.469718976265707
15868,10.672352504702559
15869,135.401662086669
15870,29.92154345789381
15871,93.08154018326172
15872,23.680849744592315
15873,21.065575409263786
15874,21.56377426239664
15875,43.569907159689016
15876,13.68484794053258
15877,11.576853388138728
15878,13.18434880683815
15879,8.266002623723438
15880,16.017721345720137
15881,48.04277129258473
15882,47.55396350931599
15883,9.601519194230299
15884,10.760186146022896
15885,35.27802162932018
15886,22.462458105794664
15887,13.515324972369198
15888,79.42304812871596
15889,6.131923618843904
15890,12.665067823282392
15891,7.1084584482265445
15892,9.493808395300624
15893,14.028870704763177
15894,21.786931358500258
15895,18.33020764435909
15896,55.99463830457741
15897,46.3792507334059
15898,33.432314774291584
15899,19.97610132790197
15900,6.460395404487708
15901,119.56911938386412
15902,33.26170448922785
15903,13.793742873495642
15904,6.245905248725684
15905,56.37035725973829
15906,22.470108832122676
15907,36.50480451287981
15908,26.005142421604504
15909,7.952025417385871
15910,21.983767861496606
15911,108.41557640185886
15912,77.077610526005
15913,7.400705586821376
15914,5.485212322605556
15915,15.493991271949675
15916,216.0556850479331
15917,640.1027227288554
15918,13.32948302065619
15919,16.642759665783753
15920,16.245795938612883
15921,7.098619766561762
15922,45.49126955780635
15923,54.193933153273065
15924,141.1744825445357
15925,68.2649619930974
15926,24.62620561018621
15927,67.65494338506274
15928,7.4812654228976365
15929,17.731527167657465
15930,11.731259975026726
15931,10.114890169958919
15932,10.320916622176362
15933,4.647547114668842
15934,163.78257406572445
15935,14.987865044748037
15936,5.9995332275526945
15937,24.909987798487315
15938,107.68492639241474
15939,169.31795059988684
15940,30.722660678856087
15941,312.0424266813672
15942,7.75335679833038
15943,10.122357483089194
15944,11.149185625902334
15945,8.545639455509843
15946,24.726755858228458
15947,75.34477159553676
15948,7.560159981611998
15949,15.24734311340164
15950,37.338225818792786
15951,17.420059627736965
15952,297.8215828270636
15953,14.088805202829693
15954,27.81973145440042
15955,8.52877070354237
15956,33.63287567341659
15957,5.816809461333109
15958,15.741406317770767
15959,44.64925114958193
15960,5.279389245036448
15961,7.494939451426556
15962,9.424287260347628
15963,7.440612806932558
15964,7.607692048657611
15965,347.2147545442926
15966,6.842470184741212
15967,113.688821159832
15968,19.381240620646626
15969,10.08260721035928
15970,21.40897644187951
15971,11.758623436383333
15972,50.426136435890555
15973,6.692954596032242
15974,414.82136324380195
15975,6.310067725570024
15976,962.5603867871641
15977,12.677999284796037
15978,7.0484361735228465
15979,17.30399776801662
15980,35.01369041419052
15981,33.66522105601771
15982,10.776600551567725
15983,339.76731891179736
15984,8.53219564567737
15985,9.08128156526898
15986,5.1101085662466215
15987,46.354997982993495
15988,96.60009373253469
15989,8.572700143561184
15990,31.521414968368003
15991,6.941172317460632
15992,47.93537058582698
15993,11.222779203993628
15994,11.109325186074743
15995,9.587864827912398
15996,1524.3964577761976
15997,6.555655862823059
15998,176.7127381592784
15999,9.442895331925824
16000,46.445304571898994
16001,17.812255168245752
16002,136.34837473063507
16003,90.23828493799832
16004,11.908696002749267
16005,9.45078897361903
16006,4.969440821100382
16007,21.659721756255976
16008,30.402299210170867
16009,12.652399445646264
16010,45.72461308568193
16011,20.496404426624473
16012,16.118690245996543
16013,17.255037933743452
16014,340.344734242852
16015,11.791358932510411
16016,12.134616190396976
16017,213.69390226361654
16018,5.426341051887676
16019,11.075819680729744
16020,6.255765580968249
16021,533.2009427591875
16022,8.95876417959612
16023,15.602069052898115
16024,658.5532938449799
16025,1480.9350099314893
16026,62.31419431116693
16027,5.56619099753334
16028,17.21621319312196
16029,14.051856875245605
16030,10.295746778724691
16031,183.02233461260843
16032,19.196273503196025
16033,16.897240271631347
16034,7.0901046786818975
16035,11.376146552013934
16036,11.858631291546557
16037,12.941332467369696
16038,10.673453407533112
16039,28.39412479047395
16040,30.654058732134988
16041,47.62267691658538
16042,8.10855771266015
16043,282.516986772274
16044,9.319267128390969
16045,130.070620325785
16046,12.548497189314112
16047,11.354320245646415
16048,7.107745052240985
16049,599.6183137820474
16050,23.38347960154926
16051,74.81209958980564
16052,60.190380105102314
16053,13.885979563827515
16054,18.492265402737658
16055,112.89371115129832
16056,8.122495998570768
16057,21.060881758070142
16058,27.656728924096544
16059,161.74003894513726
16060,9.669187641313117
16061,10.178096019755882
16062,5.042106327264525
16063,55.01667218929044
16064,96.26713418352236
16065,4.691989937085864
16066,141.94093449697482
16067,19.226847400579103
16068,10.212185447894242
16069,102.23637819572711
16070,34.40989092889595
16071,18.895307992637083
16072,18.42507400365469
16073,161.99757301817223
16074,44.675622420117726
16075,20.68069061174846
16076,26.787075481084244
16077,20.11625746090198
16078,86.08436098614504
16079,24.940370806244523
16080,22.984124707930803
16081,12.33751220869179
16082,44.34935932891108
16083,9.562954853731746
16084,55.8138264501642
16085,3209.4445285147563
16086,8.602811989156399
16087,5.397139054674102
16088,14.934730899878819
16089,6.260760770066439
16090,69.24614401173409
16091,5.74318746692613
16092,19.607435489216876
16093,6.127071912381194
16094,43.454992817716345
16095,11.8335780053371
16096,16.52548886506184
16097,20.806946149578504
16098,118.66691351601442
16099,140.5290454425935
16100,33.373117533040855
16101,9.919966264141195
16102,7.47975655891771
16103,73.62229987737754
16104,7.461980534359921
16105,26.62637939350767
16106,135.05505116751723
16107,45.51267385804371
16108,12.307935583222504
16109,13.068504671528276
16110,269.55802673168944
16111,34.71571623554259
16112,28.719751948816647
16113,5.2887255421841015
16114,14.858221076285224
16115,12.330246322486692
16116,7.363047596642882
16117,192.57562346758752
16118,56.90416233781531
16119,44.89081714079429
16120,6.557734052201711
16121,88.65186842836376
16122,18.28437899436467
16123,8.110524803535467
16124,13.38840281434065
16125,19.8770661952389
16126,8.590554002517862
16127,16.94365752272294
16128,169.73337861981446
16129,12.760980001764239
16130,520.3852436051543
16131,17.349338194275386
16132,67.74344174276808
16133,12.000471267013733
16134,16.237509285598996
16135,9.389125205100516
16136,6.855598758026209
16137,18.5399683442562
16138,112.37358672233188
16139,14.468683743410775
16140,27.870207915211743
16141,6.386621433968858
16142,14.237126663756172
16143,477.6305622235457
16144,24.98187130107428
16145,6.2396733056434694
16146,5.232191785603058
16147,30.31540232279432
16148,52.06170420181613
16149,66.8735432413666
16150,11.408503842628066
16151,12.404365000939688
16152,9.0036762251068
16153,21.976008838732177
16154,31.742434577766815
16155,6.025954785746243
16156,79.79097188822647
16157,43.576807116498124
16158,288.06213474087
16159,94.92332899963434
16160,16.718623317996887
16161,41.94790515383794
16162,11.324261799543544
16163,9.012633196105801
16164,10.03588417493323
16165,48.20110346848201
16166,75.00330329574689
16167,6.125242960027045
16168,14.700971377111506
16169,7.2489601515112225
16170,20.685573698726095
16171,13.326346792993467
16172,58.12160437555567
16173,7.852681116448469
16174,85.72875416328783
16175,18.09131149127666
16176,25.574619917815916
16177,49.804095556185075
16178,96.3269594996072
16179,11.894988949671673
16180,33.41382250155038
16181,8.582328856842633
16182,32.755347105943514
16183,786.6372615020099
16184,17.96671372540749
16185,92.8512866931516
16186,263.7682342808411
16187,19.814435315398253
16188,16.72335127659964
16189,13.990459506306568
16190,7.984308835173054
16191,6.098954981339099
16192,4.429773390618219
16193,35.77313058196604
16194,52.539318321970356
16195,12.13072988424639
16196,11.691190243382803
16197,23.027168958706348
16198,7.519147360281766
16199,7.8124631948016905
16200,8.488926254976874
16201,67.15860266681726
16202,8.711320917023805
16203,7.065030155382882
16204,72.78340310099158
16205,45.3061576668514
16206,99.68455053354465
16207,110.30549164283653
16208,71.10161215384404
16209,14.068025885151734
16210,15.529451088348383
16211,16.952711658104413
16212,22.68470692763034
16213,20.129682161633088
16214,7.4756953515069755
16215,58.34405474156167
16216,8.489582846637232
16217,6.01608604389361
16218,9.595460864375111
16219,73.29235354352713
16220,8.840709543833315
16221,9.284856858864304
16222,70.0427609918576
16223,9.416771051617348
16224,260.900403984131
16225,16.672745376229575
16226,18.531235421895406
16227,78.9678694248673
16228,17.666032474603714
16229,871.174553315901
16230,38.896080334005305
16231,5.6558046911992275
16232,21.998631643197573
16233,19.466651631780906
16234,11.338469188284316
16235,440.0988633268968
16236,9.201141160930083
16237,24.994951992096006
16238,8.747265859460741
16239,7.85205943647584
16240,7.6918911565031785
16241,5.076409971422664
16242,14.74220000931616
16243,20.80011284699812
16244,6.05105208809226
16245,19.871761357036135
16246,63.79459923779105
16247,245.70653198191286
16248,7.204854459462454
16249,5.958205160434077
16250,8.026055081397969
16251,5.130727433285443
16252,6.191205691776787
16253,2697.577724000345
16254,55.54696458684629
16255,117.02753463268311
16256,9.031241607035005
16257,9.700718809500156
16258,8.761889318798733
16259,29.892657404840865
16260,6.042066640542565
16261,9.080216702658989
16262,31.738167791447186
16263,71.5218411173782
16264,7.847116541392224
16265,17.231984716267814
16266,13.267007491002822
16267,7.308200039335949
16268,5.519518874386477
16269,14.615314414297238
16270,82.71256776315194
16271,107.65391726881114
16272,117.84831359056219
16273,6.362566244608347
16274,5.8771075148140195
16275,46.686806969222545
16276,40.05866524399055
16277,13.547070926677161
16278,12.503872440363663
16279,10.144772611958112
16280,47.22052855200053
16281,333.146896602322
16282,8.701908105190943
16283,34.73724234385655
16284,10.483178513630932
16285,45.06573779801615
16286,34.83919848754992
16287,6.878531790875593
16288,190.1797522252266
16289,5.996363257891409
16290,26.236805860424347
16291,82.69635114960435
16292,59.97009223670137
16293,46.26267218105839
16294,11.437466253672563
16295,479.2985734835575
16296,14.593604820180829
16297,96.40714414105095
16298,12.471071699706325
16299,8.724798946610793
16300,14.025096661736518
16301,15.460261992965227
16302,26.790364768053593
16303,33.79326873250853
16304,7.871381914068359
16305,20.18734182760689
16306,51.782118078580005
16307,5.613226320723198
16308,22.605596592712853
16309,8.769357270564324
16310,15.13638632313326
16311,11.590993175002012
16312,11.52055582077634
16313,102.33646448564002
16314,5.728547679725928
16315,191.73162844984907
16316,11.920796142210724
16317,6127.38221025993
16318,9.946356704830995
16319,576.7392781731129
16320,12.976419116980063
16321,15.978890287508563
16322,10.484014505819145
16323,7.1780524843902365
16324,19.711896969606496
16325,301.24483243179975
16326,56.0650336170824
16327,9.10699061274965
16328,10.210092952184986
16329,40.446509645412945
16330,7.132767837695062
16331,23.17519548224305
16332,20.88571650008892
16333,25.35730769889576
16334,26.78136491766392
16335,9.038324372824814
16336,15.391785890785565
16337,58.700415692993985
16338,11.053839799425425
16339,473.8196388345445
16340,44.7820602759243
16341,101.12734231084373
16342,512.6929073222034
16343,16.29287409662725
16344,9.901451841937764
16345,64.3007135727654
16346,153.85449418716283
16347,285.19465635671366
16348,18.843698693012346
16349,70.19241548563866
16350,19.225721944779686
16351,27.72504622339798
16352,26.94114297669695
16353,43.31824819304044
16354,154.94511011619622
16355,12.394209083365956
16356,19.53609661998965
16357,5.593427327523703
16358,34.715575584927244
16359,5.188237957831079
16360,7.213416148062913
16361,36.23871338826986
16362,10.255989546489914
16363,27.988914783942413
16364,27.559723116937565
16365,17.433069458560443
16366,5.748474216567841
16367,6.577795691672502
16368,49.042301459708796
16369,36.901503898790885
16370,29.46236837283674
16371,34.119020703120015
16372,17.7989032655477
16373,10.290802142449326
16374,59.64533514478223
16375,253.6805523975585
16376,30.816242448702564
16377,12.911556010957828
16378,137.04919431898514
16379,16.18086659433015
16380,4.384907433472125
16381,137.54245942078296
16382,7.988353774023881
16383,10.470768507789101
16384,25.163391289881194
16385,39.63801189555914
16386,98.47267539560707
16387,5.014448393336871
16388,21.274263986301378
16389,31.859967466418702
16390,97.53037610647162
16391,23.056337952953392
16392,25.962055747617416
16393,162.58274230178006
16394,7.671182139104863
16395,18.5482179829203
16396,18.408892058818335
16397,9.088120907123242
16398,42.66104589947261
16399,22.794993968585477
16400,11.906196262848441
16401,18.458518983844645
16402,48.530350127126084
16403,31.13829161941867
16404,77.41833612138912
16405,6.626029606256125
16406,6.290837670408514
16407,31.385539285274803
16408,79.1974861677822
16409,77.67929503650932
16410,18.19937213576193
16411,146.79244804674548
16412,389.67437122172277
16413,29.792200072576808
16414,42.89663062282519
16415,13.879515463039034
16416,8.264079206617666
16417,5.932097443745794
16418,23.985044684708917
16419,7.49429748753159
16420,40.08641794793995
16421,14.752946661558385
16422,9.091918141987351
16423,1031.7258002985452
16424,20.530196553893237
16425,289.96416536669716
16426,6.837641067782776
16427,24.85844339773719
16428,8.6293541964224
16429,50.12244395554116
16430,5.220221053957057
16431,70.50711242467123
16432,26.464476801066716
16433,10.147717619315495
16434,192.35532023815438
16435,31.65589887770801
16436,54.75044161145185
16437,1574.9548978811792
16438,8.235529769672901
16439,9.821314380836938
16440,206.25547902396434
16441,7.338674355514847
16442,12.537294881452537
16443,10.572929542950403
16444,12.915046350849156
16445,38.05832321584817
16446,6.917409023256409
16447,9.063515902541939
16448,23.736088236811376
16449,23.342038392320706
16450,19.60189997606579
16451,2383.3559721775955
16452,8.942897217438853
16453,9.210024068898242
16454,16.14728005320397
16455,35.11510658523236
16456,17.062338422045016
16457,9.272723902454752
16458,15.327391041738283
16459,169.49580869614823
16460,5.7009613029166895
16461,20.732807092213935
16462,15.412087029686326
16463,27.501307838804475
16464,31.701159778371924
16465,140.22653206349673
16466,7.4855440533289626
16467,191.17619524491448
16468,46.63606860348486
16469,6.772517308335848
16470,45.05165545083424
16471,66.52442466782742
16472,7.85375814997797
16473,96.69434608396676
16474,53.91912040120471
16475,17.851365466674224
16476,20.58016238280286
16477,14.097283569685002
16478,166.76647369802578
16479,28.103999623860318
16480,23.91003523243432
16481,11.022128779189902
16482,8.031493183186605
16483,6.132656953109352
16484,20.168703461789256
16485,28.662129100795173
16486,4.5206096897030825
16487,8.024806238991372
16488,48.555575381747076
16489,4.344988300010446
16490,12.186251165015035
16491,9.638103788441125
16492,9.430314355381462
16493,40.71196152853082
16494,13.285483363962554
16495,13.36136553796753
16496,5.749839248854183
16497,13.13803281441374
16498,5.247108729956374
16499,42.740646601533605
16500,12.181278331022817
16501,17.044982032460503
16502,13.914602511451116
16503,16.260306147759064
16504,5.7494525653854724
16505,56.86755549695579
16506,6.68939931647077
16507,9.331322987084587
16508,17.03724531739331
16509,9.075355231493454
16510,5.6919205134122315
16511,7.248170072627795
16512,18.583633005687098
16513,8.106143436951506
